datetime;ipsrc;ipdst;proto;dstport;policyid;action;in;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;15742;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;16080;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;27000;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;2366;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;548;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;6005;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;512;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;2013;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1045;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;32768;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;44501;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1011;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;631;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;444;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1087;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;749;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;64680;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;2301;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;5718;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;3261;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;3;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;7435;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;2034;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;8021;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;7938;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;24;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1075;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;8082;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;10626;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;2393;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;34571;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1233;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;8084;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;5190;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;37;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;720;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;8402;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;8090;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;7007;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;27715;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;2608;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;777;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;42;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;11967;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;7443;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;2001;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;19;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;83;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;668;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1658;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;15000;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;6112;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;5544;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;4129;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;5903;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;8011;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;7625;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1244;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1234;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;4321;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1164;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1093;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;27356;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;9618;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;524;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;9999;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;79;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;8500;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;705;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;14442;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;5802;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;4343;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1058;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;6001;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;8002;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;2002;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;3000;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1126;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;8099;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;9011;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;49160;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;5679;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;4848;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1217;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;2522;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;32778;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1864;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;25735;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1121;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1034;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;20005;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;211;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;5911;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1111;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;14238;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;3880;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;873;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;8654;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;2717;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;49159;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;6667;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;9944;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1024;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;3828;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;3826;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1533;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;8292;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;50000;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;6004;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;4445;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1900;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1259;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1455;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1081;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;9009;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;54328;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1053;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;5850;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;843;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;4000;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;9485;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1092;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;35500;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;3007;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;5633;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1998;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;20221;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1007;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1105;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1054;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;9666;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;15660;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;8400;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;65000;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;3800;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1216;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;3551;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;3814;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;5432;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;2607;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;5405;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;264;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;212;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;32772;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;4;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;2100;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;6692;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;5901;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;4900;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;9010;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;5221;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;7402;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1090;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;55600;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;10024;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;17877;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;2920;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;2800;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;18988;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;6567;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1023;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;2638;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;10009;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;8010;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;6123;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;3268;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;2196;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;10617;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;306;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1152;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;9917;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;3827;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;3011;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;60020;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;2010;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;2121;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;6839;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;49161;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;4004;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;49158;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1089;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1033;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;3527;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;8087;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;55055;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;56737;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;3971;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;10010;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;5961;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1124;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;32771;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;311;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;27352;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;8086;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1096;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;9594;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;3260;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1761;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;6003;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;4001;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;9101;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;5925;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;3869;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1043;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;19350;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;14000;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;3390;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;33899;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1721;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;3878;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;5859;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;2525;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;9080;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;3001;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;7921;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;8045;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;3784;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1149;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1935;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1666;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;563;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;8081;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;9050;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;4005;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1032;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;5800;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;163;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;3221;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;88;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;9878;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1169;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;8383;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;28201;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;9;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;2500;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;808;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;5033;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;5907;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;2009;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;49153;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;2869;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;990;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;49155;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;8100;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;99;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1055;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;5950;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;2004;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;4126;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1165;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;6580;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1001;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1840;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;8899;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;7777;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;2107;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;3367;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;31038;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1154;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;5998;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;5226;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;5100;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;9000;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;9110;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1718;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;5003;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;3690;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;38292;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;2007;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1065;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;8093;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;2323;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1974;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1999;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;49400;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;32782;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;2022;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1030;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;3372;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;9500;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;6009;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1064;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;6510;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;9103;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;6059;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;9003;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;1037;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;726;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;4006;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;8192;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;3918;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;801;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;2047;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;9968;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;5414;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;2604;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;62078;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;714;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;9002;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;8085;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;34573;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;5200;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;2030;34;Deny;IN;
2021-03-09 03:52:21;192.168.1.30;192.168.1.10;TCP;5904;34;Deny;IN;
